LEX_FUNC,KEYWORD,VALUE,KEYWORD_lemma,VALUE_lemma
Magn,cry,bawl,cry,bawl
Magn,cry,buckets,cry,buckets
Magn,cry,sob,cry,sob
Magn,cry,unconsolably,cry,unconsolably
Magn,currency,general,currency,general
Magn,curve,sharp,curve,sharp
Magn,curve,steep,curve,steep
Magn,cushion,substantially,cushion,substantially
Magn,cut,big,cut,big
Magn,cut,deep,cut,deep
Magn,cut,sharp,cut,sharp
Magn,cut,steep,cut,steep
Magn,cut,to the bone,cut,to the bone
Magn,cut,deep,cut,deep
Magn,cute,as a bug,cute,as a bug
Magn,cute,as a bug’s ear,cute,as a bug’s ear
Magn,damage,bad,damage,bad
Magn,damage,beyond repair,damage,beyond repair
Magn,damage,cataclismic,damage,cataclismic
Magn,damage,extensive,damage,extensive
Magn,damage,great,damage,great
Magn,damage,incalculable,damage,incalculable
Magn,damage,major,damage,major
Magn,damage,severe,damage,severe
Magn,damage,seriously,damage,seriously
Magn,damaged,badly,damaged,badly
Magn,damaged,seriously,damaged,seriously
Magn,dance,jive,dance,jive
Magn,danger,great,danger,great
Magn,danger,mortal,danger,mortal
Magn,dangerous,mortally,dangerous,mortally
Magn,dangerous,archaic parlous,dangerous,archaic parlous
Magn,dangerous,extremely,dangerous,extremely
Magn,dangerous,incredibly,dangerous,incredibly
Magn,dangerous,very,dangerous,very
Magn,dark,pitch,dark,pitch
Magn,dead,_as a doornail_,dead,_as a doornail_
Magn,dead,_as a doornail_,dead,_as a doornail_
Magn,dead,as mutton,dead,as mutton
Magn,deaf,as a post,deaf,as a post
Magn,deaf,stone-,deaf,stone-
Magn,debate,heated,debate,heated
Magn,debate,intense,debate,intense
Magn,debate,liveliest,debate,liveliest
Magn,debate,lively,debate,lively
Magn,debate,passionate,debate,passionate
Magn,debate,greatly,debate,greatly
Magn,debated,hotly,debated,hotly
Magn,debt,substantial,debt,substantial
Magn,debt,unpayable,debt,unpayable
Magn,decline,dramatic,decline,dramatic
Magn,decline,serious,decline,serious
Magn,decline,steep,decline,steep
Magn,decline,greatly,decline,greatly
Magn,decorated,highly,decorated,highly
Magn,defeat,crushing,defeat,crushing
Magn,defeat,devastating,defeat,devastating
Magn,defeat,resounding,defeat,resounding
Magn,defeat,rout,defeat,rout
Magn,defeat,stunning,defeat,stunning
Magn,defeat,thumping,defeat,thumping
Magn,defeat,total,defeat,total
Magn,defeat,creamV,defeat,creamV
Magn,defeat,decisively,defeat,decisively
Magn,defeat,soundly,defeat,soundly
Magn,defect,serious,defect,serious
Magn,defend,strongly,defend,strongly
Magn,defend,tooth and nail,defend,tooth and nail
Magn,defend,vigorously,defend,vigorously
Magn,defend,come out swinging,defend,come out swinging
Magn,defense,staunch,defense,staunch
Magn,deficit,huge,deficit,huge
Magn,definition,tight,definition,tight
Magn,defy,blatantly,defy,blatantly
Magn,degradation,utter,degradation,utter
Magn,degree,high,degree,high
Magn,degree,large,degree,large
Magn,dejection,utter,dejection,utter
Magn,delve,deeply,delve,deeply
Magn,demand,great,demand,great
Magn,demand,heavy,demand,heavy
Magn,demand,heavy,demand,heavy
Magn,demand,high,demand,high
Magn,demand,hot,demand,hot
Magn,demand,overwhelming,demand,overwhelming
Magn,demand,strong,demand,strong
Magn,denial,outright,denial,outright
Magn,denounce,categorically,denounce,categorically
Magn,deny,adamantly,deny,adamantly
Magn,deny,categorically,deny,categorically
Magn,deny,firmly,deny,firmly
Magn,deny,flatly,deny,flatly
Magn,deny,strenuously,deny,strenuously
Magn,deny,strongly,deny,strongly
Magn,depend,heavily,depend,heavily
Magn,depend,strongly,depend,strongly
Magn,depleted,painfully,depleted,painfully
Magn,depth,big,depth,big
Magn,depth,fathomless,depth,fathomless
Magn,depth,imponderable,depth,imponderable
Magn,depth,inscrutable,depth,inscrutable
Magn,describe,detail,describe,detail
Magn,deserve,amply,deserve,amply
Magn,deserve,richly,deserve,richly
Magn,desire,big,desire,big
Magn,desire,enormous,desire,enormous
Magn,desire,intense,desire,intense
Magn,desire,large,desire,large
Magn,desire,passionate,desire,passionate
Magn,desire,strong,desire,strong
Magn,desire,crave,desire,crave
Magn,destroy,_beyond repair_,destroy,_beyond repair_
Magn,details,intimate,details,intimate
Magn,details,full,details,full
Magn,deteriorate,_go to pot_,deteriorate,_go to pot_
Magn,deteriorate,_go to the dogs_,deteriorate,_go to the dogs_
Magn,deteriorate,sharply,deteriorate,sharply
Magn,deteriorate,shockingly,deteriorate,shockingly
Magn,determination,dogged,determination,dogged
Magn,determination,gritty,determination,gritty
Magn,determination,steely,determination,steely
Magn,determined,very,determined,very
Magn,detest,absolutely,detest,absolutely
Magn,devastation,utter,devastation,utter
Magn,develop,boomV,develop,boomV
Magn,development,dramatic,development,dramatic
Magn,devotion,dogged,devotion,dogged
Magn,differ,greatly,differ,greatly
Magn,differ,significantly,differ,significantly
Magn,differ,widely,differ,widely
Magn,difference,big,difference,big
Magn,difference,crucial,difference,crucial
Magn,difference,enormous,difference,enormous
Magn,difference,fundamental,difference,fundamental
Magn,difference,huge,difference,huge
Magn,difference,key,difference,key
Magn,difference,sharp,difference,sharp
Magn,difference,significant,difference,significant
Magn,difference,stark,difference,stark
Magn,difference,striking,difference,striking
Magn,difference,vast,difference,vast
Magn,differences,serious,differences,serious
Magn,different,_as black and white_,different,_as black and white_
Magn,different,_as chalk and cheese_,different,_as chalk and cheese_
Magn,different,_poles apart_,different,_poles apart_
Magn,different,basically,different,basically
Magn,different,completely,different,completely
Magn,different,distinctly,different,distinctly
Magn,different,dramatically,different,dramatically
Magn,different,entirely,different,entirely
Magn,different,fundamentally,different,fundamentally
Magn,different,markedly,different,markedly
Magn,different,radically,different,radically
Magn,different,sharply,different,sharply
Magn,different,starkly,different,starkly
Magn,different,strikingly,different,strikingly
Magn,different,totally,different,totally
Magn,difficult,devilishly,difficult,devilishly
Magn,difficult,gruelling,difficult,gruelling
Magn,difficulties,insurmontable,difficulties,insurmontable
Magn,difficulty,serious,difficulty,serious
Magn,dig,deep,dig,deep
Magn,disabled,profoundly,disabled,profoundly
Magn,disagree,vehemently,disagree,vehemently
Magn,disagreement,shindy,disagreement,shindy
Magn,disappointed,bitterly,disappointed,bitterly
Magn,disappointment,bitter,disappointment,bitter
Magn,disapprove,deprecate,disapprove,deprecate
Magn,disaster,colossal,disaster,colossal
Magn,disaster,total,disaster,total
Magn,discipline,unwavering,discipline,unwavering
Magn,discovery,great,discovery,great
Magn,discretion,large,discretion,large
Magn,discussed,widely,discussed,widely
Magn,discussion,in-depth,discussion,in-depth
Magn,discussion,heated,discussion,heated
Magn,discussion,spirited,discussion,spirited
Magn,disease,serious,disease,serious
Magn,disgusted,thouroughly,disgusted,thouroughly
Magn,dismiss,out of hand,dismiss,out of hand
Magn,disparity,sharp,disparity,sharp
Magn,disposal,complete,disposal,complete
Magn,dispute,considerable,dispute,considerable
Magn,dispute,heated,dispute,heated
Magn,dispute,sharp,dispute,sharp
Magn,dispute,hotly,dispute,hotly
Magn,disregard,blatant,disregard,blatant
Magn,disregard,complete,disregard,complete
Magn,disregard,flagrant,disregard,flagrant
Magn,disregard,reckless,disregard,reckless
Magn,disruption,major,disruption,major
Magn,distance,huge,distance,huge
Magn,distinction,subtle,distinction,subtle
Magn,distort,beyond all recognition,distort,beyond all recognition
Magn,distortion,gross,distortion,gross
Magn,distress,acute,distress,acute
Magn,distress,complete,distress,complete
Magn,distress,extreme,distress,extreme
Magn,distress,grave,distress,grave
Magn,distrust,deep,distrust,deep
Magn,disturbed,deeply,disturbed,deeply
Magn,disturbed,greatly,disturbed,greatly
Magn,divergent,widely,divergent,widely
Magn,divide,great,divide,great
Magn,divided,deeply,divided,deeply
Magn,divided,sharply,divided,sharply
Magn,division,deep,division,deep
Magn,dose,healthy,dose,healthy
Magn,doubt,considerable,doubt,considerable
Magn,doubt,gnawing,doubt,gnawing
Magn,doubt,great,doubt,great
Magn,doubt,nagging,doubt,nagging
Magn,doubt,serious,doubt,serious
Magn,doubt,strong,doubt,strong
Magn,doubt,seriously,doubt,seriously
Magn,doubt,strongly,doubt,strongly
Magn,doubts,serious,doubts,serious
Magn,drama,high,drama,high
Magn,draw,heavily,draw,heavily
Magn,drink,_as a sponge_,drink,_as a sponge_
Magn,drink,_like a fish_,drink,_like a fish_
Magn,drink,heavily,drink,heavily
Magn,drink,to excess,drink,to excess
Magn,drink,avidly,drink,avidly
Magn,drink,voraciously,drink,voraciously
Magn,drive,fierce,drive,fierce
Magn,drop,dramatic,drop,dramatic
Magn,drop,sharp,drop,sharp
Magn,drop,like a stone,drop,like a stone
Magn,drop,sharply,drop,sharply
Magn,drunk,blind,drunk,blind
Magn,drunk,dead,drunk,dead
Magn,drunk,stone,drunk,stone
Magn,drunk,_as a lord_,drunk,_as a lord_
Magn,drunk,_as a sailor_,drunk,_as a sailor_
Magn,drunk,_as a skunk_,drunk,_as a skunk_
Magn,drunk,_seven sheets to a wind_,drunk,_seven sheets to a wind_
Magn,drunk,besotted,drunk,besotted
Magn,drunk,loaded,drunk,loaded
Magn,drunk,pissed,drunk,pissed
Magn,drunk,smashed,drunk,smashed
Magn,drunk,soaked,drunk,soaked
Magn,drunk,sozzled,drunk,sozzled
Magn,drunkard,heavy,drunkard,heavy
Magn,dry,bone,dry,bone
Magn,dry,as a bone,dry,as a bone
Magn,dudgeon,high,dudgeon,high
Magn,dumb,_as an ox_,dumb,_as an ox_
Magn,dumb,ass,dumb,ass
Magn,eager,agog,eager,agog
Magn,early,in small hours,early,in small hours
Magn,early,in wee hours,early,in wee hours
Magn,earthquake,devastating,earthquake,devastating
Magn,earthquake,major,earthquake,major
Magn,earthquake,massive,earthquake,massive
Magn,earthquake,powerful,earthquake,powerful
Magn,easy,_as pie_,easy,_as pie_
Magn,easy,"_as 1, 2, 3_",easy,"_as 1, 2, 3_"
Magn,eater,hearty,eater,hearty
Magn,economy,considerable,economy,considerable
Magn,ecstasy,pure,ecstasy,pure
Magn,ecstasy,rapt,ecstasy,rapt
Magn,ecstasy,sheer,ecstasy,sheer
Magn,educated,highly,educated,highly
Magn,effect,great,effect,great
Magn,effect,profound,effect,profound
Magn,efforts,dogged,efforts,dogged
Magn,efforts,endless,efforts,endless
Magn,elation,bubbling,elation,bubbling
Magn,emotion,strong,emotion,strong
Magn,emphasis,great,emphasis,great
Magn,emphasis,heavy,emphasis,heavy
Magn,emphasis,strong,emphasis,strong
Magn,emphasize,sharply,emphasize,sharply
Magn,enemy,arch,enemy,arch
Magn,enemy,bitter,enemy,bitter
Magn,enemy,deadly,enemy,deadly
Magn,enemy,implacable,enemy,implacable
Magn,enemy,mortal,enemy,mortal
Magn,enemy,nemesis,enemy,nemesis
Magn,enemy,sworn,enemy,sworn
Magn,enemy,to the death,enemy,to the death
Magn,energy,awesome,energy,awesome
Magn,enforce,strictly,enforce,strictly
Magn,engaged,deeply,engaged,deeply
Magn,engrossed,totally,engrossed,totally
Magn,enjoy,thoroughly,enjoy,thoroughly
Magn,enjoy,tremendously,enjoy,tremendously
Magn,enjoy oneself,_have a ball_,enjoy oneself,_have a ball_
Magn,enjoy oneself,_have a blast_,enjoy oneself,_have a blast_
Magn,enmity,festering,enmity,festering
Magn,epidemic,major,epidemic,major
Magn,epidemic,sweeping,epidemic,sweeping
Magn,epidemic,vast,epidemic,vast
Magn,error,fundamental,error,fundamental
Magn,error,glaring,error,glaring
Magn,error,major,error,major
Magn,escalation,sharp,escalation,sharp
Magn,escape,daring,escape,daring
Magn,esteem,high,esteem,high
Magn,esteem,_think the world_,esteem,_think the world_
Magn,esteem,highly,esteem,highly
Magn,event,of the century,event,of the century
Magn,event,momentous,event,momentous
Magn,evidence,clear,evidence,clear
Magn,evidence,cogent,evidence,cogent
Magn,evidence,compelling,evidence,compelling
Magn,evidence,conclusive,evidence,conclusive
Magn,evidence,convincing,evidence,convincing
Magn,evidence,critical,evidence,critical
Magn,evidence,dramatic,evidence,dramatic
Magn,evidence,incontrovertible,evidence,incontrovertible
Magn,evidence,irrefutable,evidence,irrefutable
Magn,evidence,strong,evidence,strong
Magn,evidence,unambiguous,evidence,unambiguous
Magn,evil,heinous,evil,heinous
Magn,evil,viciously,evil,viciously
Magn,evil,incarnate,evil,incarnate
Magn,exaggerate,greatly,exaggerate,greatly
Magn,exaggerated,greatly,exaggerated,greatly
Magn,exaggeration,gross,exaggeration,gross
Magn,examination,close,examination,close
Magn,examine,carefully,examine,carefully
Magn,examine,closely,examine,closely
Magn,examine,plumbV,examine,plumbV
Magn,example,enlightening,example,enlightening
Magn,example,instructive,example,instructive
Magn,example,paramount,example,paramount
Magn,example,prominent,example,prominent
Magn,example,stark,example,stark
Magn,example,striking,example,striking
Magn,example,telling,example,telling
Magn,exceed,by far,exceed,by far
Magn,exceed,far,exceed,far
Magn,exceed,greatly,exceed,greatly
Magn,exceed,largely,exceed,largely
Magn,exceed,much,exceed,much
Magn,exceed,widely,exceed,widely
Magn,exciting,heady,exciting,heady
Magn,exciting,mind-blowing,exciting,mind-blowing
Magn,exciting,nail-biting,exciting,nail-biting
Magn,exhausted,dreadfully,exhausted,dreadfully
Magn,expectations,enormous,expectations,enormous
Magn,expectations,great,expectations,great
Magn,expectations,high,expectations,high
Magn,expenditure,big,expenditure,big
Magn,expenditure,large,expenditure,large
Magn,experience,extended,experience,extended
Magn,experience,rich,experience,rich
Magn,experience,vast,experience,vast
Magn,expert,great,expert,great
Magn,expert,leading,expert,leading
Magn,expertise,unparalleled,expertise,unparalleled
Magn,exploit,_to the hilt_,exploit,_to the hilt_
Magn,exploited,actively,exploited,actively
Magn,exploited,widely,exploited,widely
Magn,explosion,huge,explosion,huge
Magn,explosion,large,explosion,large
Magn,explosion,powerful,explosion,powerful
Magn,explosive,high,explosive,high
Magn,exposed,heavily,exposed,heavily
Magn,extension,great,extension,great
Magn,extent,great,extent,great
Magn,extent,large,extent,large
Magn,extreme,unprecedented,extreme,unprecedented
Magn,eye,eagle,eye,eagle
Magn,eye,sharp,eye,sharp
Magn,eyebrows,bushy,eyebrows,bushy
Magn,fabrication,pure,fabrication,pure
Magn,face,squarely,face,squarely
Magn,facilitate,greatly,facilitate,greatly
Magn,facilitate,substantially,facilitate,substantially
Magn,fact,irrefutable,fact,irrefutable
Magn,fact,true,fact,true
Magn,fact,well-established,fact,well-established
Magn,fact,well-known,fact,well-known
Magn,fail,_fall flat_,fail,_fall flat_
Magn,fail,badly,fail,badly
Magn,fail,dismally,fail,dismally
Magn,fail,miserably,fail,miserably
Magn,fail,severely,fail,severely
Magn,fail,utterly,fail,utterly
Magn,failure,washout,failure,washout
Magn,failure,astounding,failure,astounding
Magn,failure,catastrophic,failure,catastrophic
Magn,failure,dismal,failure,dismal
Magn,failure,fatal,failure,fatal
Magn,failure,glaring,failure,glaring
Magn,failure,miserable,failure,miserable
Magn,failure,total,failure,total
Magn,failure,utter,failure,utter
Magn,failure,washout,failure,washout
Magn,faith,unshakable,faith,unshakable
Magn,faith,unwavering,faith,unwavering
Magn,fall,_like a ton of bricks_,fall,_like a ton of bricks_
Magn,fall,sharply,fall,sharply
Magn,fall,_take a nosedive_,fall,_take a nosedive_
Magn,fall,plummet,fall,plummet
Magn,fall,tumble,fall,tumble
Magn,fall,_come a cropper_,fall,_come a cropper_
Magn,false,blatantly,false,blatantly
Magn,famine,severe,famine,severe
Magn,famine,wide-spread,famine,wide-spread
Magn,fan,big,fan,big
Magn,fart,enormous,fart,enormous
Magn,fascination,deepest,fascination,deepest
Magn,fat,as a hog,fat,as a hog
Magn,fat,as a pig,fat,as a pig
Magn,fear,craven,fear,craven
Magn,fear,mortal,fear,mortal
Magn,fear,sharp,fear,sharp
Magn,fear,terrible,fear,terrible
Magn,fears,grave,fears,grave
Magn,feat,tour de force,feat,tour de force
Magn,feature,striking,feature,striking
Magn,fee,fat,fee,fat
Magn,feel,acutely,feel,acutely
Magn,feel,in […] bones,feel,in […] bones
Magn,feel,strongly,feel,strongly
Magn,fever,high,fever,high
Magn,field,wide,field,wide
Magn,field,intense,field,intense
Magn,fight,slugfest,fight,slugfest
Magn,fight,life-or-death,fight,life-or-death
Magn,fight,strong,fight,strong
Magn,fight,_till the end_,fight,_till the end_
Magn,fight,_to the bitter end_,fight,_to the bitter end_
Magn,fight,_to the death_,fight,_to the death_
Magn,fight,_to the rafters_,fight,_to the rafters_
Magn,fight,_tooth and claw_,fight,_tooth and claw_
Magn,fight,_tooth and nail_,fight,_tooth and nail_
Magn,fight,bitterly,fight,bitterly
Magn,fight,doggedly,fight,doggedly
Magn,fight,fiercely,fight,fiercely
Magn,fight,inexorably,fight,inexorably
Magn,fighting,fierce,fighting,fierce
Magn,fighting,heavy,fighting,heavy
Magn,fighting,intense,fighting,intense
Magn,figure,staggering,figure,staggering
Magn,figure,prominently,figure,prominently
Magn,fill,to capacity,fill,to capacity
Magn,fine,hefty,fine,hefty
Magn,fine,stiff,fine,stiff
Magn,fire,heavy ~ breaks out_,fire,heavy ~ breaks out_
Magn,fire,devastating,fire,devastating
Magn,fire,inferno,fire,inferno
Magn,fire,raging,fire,raging
Magn,fire,heavy,fire,heavy
Magn,fire,intense,fire,intense
Magn,fire,_blaze away_,fire,_blaze away_
Magn,first,and foremost,first,and foremost
Magn,first,~-ever,first,~-ever
Magn,fist,hard,fist,hard
Magn,fist,huge,fist,huge
Magn,fit,as a fiddle,fit,as a fiddle
Magn,fit,like a glove,fit,like a glove
Magn,fit,neatly,fit,neatly
Magn,fit,to a tee,fit,to a tee
Magn,flat,as a pancake,flat,as a pancake
Magn,flavor,intense,flavor,intense
Magn,flavor,strong,flavor,strong
Magn,flawed,deeply,flawed,deeply
Magn,flexibility,tremendous,flexibility,tremendous
Magn,flow,freely,flow,freely
Magn,flow,gush,flow,gush
Magn,focus,sharp,focus,sharp
Magn,focus,tightly,focus,tightly
Magn,foe,harsh,foe,harsh
Magn,foe,implacable,foe,implacable
Magn,foe,principle,foe,principle
Magn,foe,ruthless,foe,ruthless
Magn,fog,dense,fog,dense
Magn,fog,heavy,fog,heavy
Magn,fog,milky,fog,milky
Magn,fog,pea-soup,fog,pea-soup
Magn,fog,thick,fog,thick
Magn,follow,closely,follow,closely
Magn,follow,_to the letter_,follow,_to the letter_
Magn,follow,closely,follow,closely
Magn,follow,inexorably,follow,inexorably
Magn,follow,automatically,follow,automatically
Magn,follower,staunch,follower,staunch
Magn,fool,arrant,fool,arrant
Magn,fool,utter,fool,utter
Magn,forbid,absolutely,forbid,absolutely
Magn,forest,dense,forest,dense
Magn,forest,thick,forest,thick
Magn,forget,plumb,forget,plumb
Magn,forget,completely,forget,completely
Magn,forget,entirely,forget,entirely
Magn,foundation,firm,foundation,firm
Magn,foundation,solid,foundation,solid
Magn,free,as a bird,free,as a bird
Magn,free,as air,free,as air
Magn,frequently,most of the time,frequently,most of the time
Magn,fresh,as a daisy,fresh,as a daisy
Magn,friend,_boon companion_,friend,_boon companion_
Magn,friend,close,friend,close
Magn,friend,staunch,friend,staunch
Magn,friendly,_thick as thieves_,friendly,_thick as thieves_
Magn,friendship,firm,friendship,firm
Magn,frighten,_to death_,frighten,_to death_
Magn,frightened,_to death_,frightened,_to death_
Magn,frown,deep,frown,deep
Magn,frozen,solid,frozen,solid
Magn,full,chockablock,full,chockablock
Magn,full,chock-,full,chock-
Magn,full,chockablock,full,chockablock
Magn,full,crammed,full,crammed
Magn,full,to overflowing,full,to overflowing
Magn,fun,lots,fun,lots
Magn,funny,lol,funny,lol
Magn,funny,outrageously,funny,outrageously
Magn,fury,ferocious,fury,ferocious
Magn,future,distant,future,distant
Magn,future,remote,future,remote
Magn,gains,significant,gains,significant
Magn,gap,big,gap,big
Magn,gap,glaring,gap,glaring
Magn,gap,wide,gap,wide
Magn,gap,yawning,gap,yawning
Magn,general,overarching,general,overarching
Magn,genius,of the first water,genius,of the first water
Magn,gentle,as a lamb,gentle,as a lamb
Magn,gift,generous,gift,generous
Magn,give,generously,give,generously
Magn,glad,thrilled,glad,thrilled
Magn,glory,world-wide,glory,world-wide
Magn,go,barge,go,barge
Magn,go,_tear away_,go,_tear away_
Magn,go,barrel,go,barrel
Magn,good,_first rate_,good,_first rate_
Magn,good,angelically,good,angelically
Magn,good,finger-licking,good,finger-licking
Magn,gorgeous,breathtakingly,gorgeous,breathtakingly
Magn,gorgeous,drop-dead,gorgeous,drop-dead
Magn,grateful,deeply,grateful,deeply
Magn,grateful,enormously,grateful,enormously
Magn,gratitude,deep,gratitude,deep
Magn,gratitude,heartfelt,gratitude,heartfelt
Magn,gratitude,undying,gratitude,undying
Magn,gratitude,unlimited,gratitude,unlimited
Magn,greet,warmly,greet,warmly
Magn,greet,with open arms,greet,with open arms
Magn,grin,ear-to-ear,grin,ear-to-ear
Magn,grin,big,grin,big
Magn,grin,broad,grin,broad
Magn,grin,like a Cheshire cat,grin,like a Cheshire cat
Magn,grin,perpetual,grin,perpetual
Magn,grin,rare wide,grin,rare wide
Magn,grind,fine,grind,fine
Magn,grip,firm,grip,firm
Magn,grip,iron,grip,iron
Magn,grip,strong,grip,strong
Magn,grip,tight,grip,tight
Magn,grip,vice-like,grip,vice-like
Magn,grounds,solid,grounds,solid
Magn,grow,by the day,grow,by the day
Magn,guard,heavy,guard,heavy
Magn,guard,jealously,guard,jealously
Magn,guard,zealously,guard,zealously
Magn,guilty,_as sin_,guilty,_as sin_
Magn,hail,large,hail,large
Magn,halt,screeching,halt,screeching
Magn,handshake,firm,handshake,firm
Magn,happiness,cloud nine,happiness,cloud nine
Magn,happy,as a king,happy,as a king
Magn,happy,thrilled,happy,thrilled
Magn,hard,_as a flint_,hard,_as a flint_
Magn,hard,_as a rock_,hard,_as a rock_
Magn,hardship,severe,hardship,severe
Magn,hate,absolutely,hate,absolutely
Magn,hate,detest,hate,detest
Magn,hate,loathe,hate,loathe
Magn,hatred,deathly,hatred,deathly
Magn,hatred,all-consuming,hatred,all-consuming
Magn,hatred,deep,hatred,deep
Magn,hatred,visceral,hatred,visceral
Magn,headache,big,headache,big
Magn,headache,pounding,headache,pounding
Magn,headache,splitting,headache,splitting
Magn,headache,strong,headache,strong
Magn,headache,thumping,headache,thumping
Magn,heat,intense,heat,intense
Magn,heat,blistering,heat,blistering
Magn,heat,fierce,heat,fierce
Magn,heat,scorching,heat,scorching
Magn,heat,searing,heat,searing
Magn,height,giddy,height,giddy
Magn,help,substantive,help,substantive
Magn,high,spike,high,spike
Magn,hinge,heavily,hinge,heavily
Magn,hit,direct,hit,direct
Magn,hit,smash,hit,smash
Magn,hit,_head on_,hit,_head on_
Magn,hit,_kick the living light_,hit,_kick the living light_
Magn,hit,hard,hit,hard
Magn,hit,severely,hit,severely
Magn,hit,slam,hit,slam
Magn,hit,whop,hit,whop
Magn,hit,as a broadside,hit,as a broadside
Magn,hold,good,hold,good
Magn,hole,huge,hole,huge
Magn,honor,great,honor,great
Magn,honor,hallow,honor,hallow
Magn,hope,fervent,hope,fervent
Magn,hope,high,hope,high
Magn,hope,rare feverishly,hope,rare feverishly
Magn,hope,strongly,hope,strongly
Magn,hope,ardently,hope,ardently
Magn,hope,fervently,hope,fervently
Magn,hope,passionately,hope,passionately
Magn,hopeless,despondent,hopeless,despondent
Magn,horizons,broad,horizons,broad
Magn,hostile,_at daggers drawn_,hostile,_at daggers drawn_
Magn,hostility,rampant,hostility,rampant
Magn,hostility,harsh,hostility,harsh
Magn,hot,blazing,hot,blazing
Magn,hot,blistering,hot,blistering
Magn,hot,boiling,hot,boiling
Magn,hot,broiling,hot,broiling
Magn,hot,burning,hot,burning
Magn,hot,scorching,hot,scorching
Magn,hot,sizzling,hot,sizzling
Magn,hot,stiffling,hot,stiffling
Magn,hot,sultry,hot,sultry
Magn,hot,red-,hot,red-
Magn,hot,white-,hot,white-
Magn,hot,_as fire_,hot,_as fire_
Magn,hot,infernally,hot,infernally
Magn,hot,piping,hot,piping
Magn,hug,bear,hug,bear
Magn,hug,tight,hug,tight
Magn,hullabaloo,great,hullabaloo,great
Magn,hullobaloo,great,hullobaloo,great
Magn,humiliate,grossly,humiliate,grossly
Magn,hunger,acute,hunger,acute
Magn,hungry,famished,hungry,famished
Magn,hungry,ravenously,hungry,ravenously
Magn,hungry,starved,hungry,starved
Magn,hungry,starving,hungry,starving
Magn,hurry,great,hurry,great
Magn,hurt,deeply,hurt,deeply
Magn,hurt,badly,hurt,badly
Magn,hurt,seriously,hurt,seriously
Magn,hurt,_like hell_,hurt,_like hell_
Magn,hurt,kill,hurt,kill
Magn,idiot,absolute,idiot,absolute
Magn,idiot,blistering,idiot,blistering
Magn,idiot,complete,idiot,complete
Magn,idiot,douche,idiot,douche
Magn,idiot,knucklehead,idiot,knucklehead
Magn,idiot,perfect,idiot,perfect
Magn,ignite,_flare up_,ignite,_flare up_
Magn,ignorance,blistering,ignorance,blistering
Magn,ill,critically,ill,critically
Magn,ill,deathly,ill,deathly
Magn,ill,gravely,ill,gravely
Magn,ill,mortally,ill,mortally
Magn,ill,severely,ill,severely
Magn,illness,acute,illness,acute
Magn,illness,fatal,illness,fatal
Magn,illness,grave,illness,grave
Magn,illness,incurable,illness,incurable
Magn,illness,major,illness,major
Magn,illness,serious,illness,serious
Magn,illness,terminal,illness,terminal
Magn,illness,untreatable,illness,untreatable
Magn,illustration,detailed,illustration,detailed
Magn,imbedded,deeply,imbedded,deeply
Magn,impact,big,impact,big
Magn,impact,severe,impact,severe
Magn,impact,strong,impact,strong
Magn,impact,tremendous,impact,tremendous
Magn,impact,fundamentally,impact,fundamentally
Magn,impacted,heavily,impacted,heavily
Magn,importance,high,importance,high
Magn,importance,paramount,importance,paramount
Magn,importance,primary,importance,primary
Magn,importance,prime,importance,prime
Magn,importance,profound,importance,profound
Magn,importance,tremendous,importance,tremendous
Magn,importance,vital,importance,vital
Magn,important,critical,important,critical
Magn,important,critically,important,critically
Magn,important,tremendously,important,tremendously
Magn,important,vitally,important,vitally
Magn,impossible,downright,impossible,downright
Magn,impossible,outright,impossible,outright
Magn,impress,_blow […] socks off_,impress,_blow […] socks off_
Magn,impress,_knock […] socks off_,impress,_knock […] socks off_
Magn,impressed,thrilled,impressed,thrilled
Magn,impression,indelible,impression,indelible
Magn,impression,strong,impression,strong
Magn,improve,drastically,improve,drastically
Magn,improve,much,improve,much
Magn,improvement,fundamental,improvement,fundamental
Magn,improvement,vast,improvement,vast
Magn,in favor,heart and soul,in favor,heart and soul
Magn,in love,deeply,in love,deeply
Magn,in love,head over ears,in love,head over ears
Magn,in love,head over heels,in love,head over heels
Magn,in love,rapturously,in love,rapturously
Magn,incidence,high,incidence,high
Magn,income,big,income,big
Magn,incompetence,gross,incompetence,gross
Magn,incompetent,supine,incompetent,supine
Magn,increase,_rising tide_,increase,_rising tide_
Magn,increase,big,increase,big
Magn,increase,dramatic,increase,dramatic
Magn,increase,jumpN,increase,jumpN
Magn,increase,sharp,increase,sharp
Magn,increase,significant,increase,significant
Magn,increase,steep,increase,steep
Magn,increase,substantial,increase,substantial
Magn,increase,_shoot up_,increase,_shoot up_
Magn,increase,_double down_,increase,_double down_
Magn,increase,vastly,increase,vastly
Magn,indecency,gross,indecency,gross
Magn,independent,fiercely,independent,fiercely
Magn,ineptitude,gross,ineptitude,gross
Magn,infectious,highly,infectious,highly
Magn,inflation,rampant,inflation,rampant
Magn,inflective,highly,inflective,highly
Magn,influence,ample,influence,ample
Magn,influence,enormous,influence,enormous
Magn,influence,great,influence,great
Magn,influence,heavy,influence,heavy
Magn,influence,pervasive,influence,pervasive
Magn,influence,powerful,influence,powerful
Magn,influence,deeply,influence,deeply
Magn,influence,heavily,influence,heavily
Magn,influential,tremendously,influential,tremendously
Magn,information,important,information,important
Magn,information,vital,information,vital
Magn,inhibition,shackling,inhibition,shackling
Magn,injured,badly,injured,badly
