LEX_FUNC,KEYWORD,VALUE,KEYWORD_lemma,VALUE_lemma
Caus1Func0,hypothèse,échafauder,hypothèse,échafauder 
AntiReal1,hypothèse,démentir,hypothèse,démentir
LiquFunc0,hypothèse,_battre en brèche_,hypothèse,_battre en brèche_
Caus1Func0,hypothèse,élaborer,hypothèse,élaborer 
Caus1Func0,hypothèse,émettre,hypothèse,émettre 
Caus1Func0,hypothèse,hypothétiser,hypothèse,hypothétiser
Caus1Func0,hypothèse,faire,hypothèse,faire 
Ver,hypothèse,plausible,hypothèse,plausible
Caus1Func0,hypothèse,avancer,hypothèse,avancer 
AntiReal1,hypothèse,réfuter,hypothèse,réfuter
AntiReal1,hypothèse,rejeter,hypothèse,rejeter
AntiReal1,hypothèse,écarter,hypothèse,écarter
Caus1Func0,hypothèse,poser,hypothèse,poser 
Caus1Func0,hypothèse,évoquer,hypothèse,évoquer 
Real2,hypothèse,étayer,hypothèse,étayer 
Magn,idéal,tout à fait,idéal,tout à fait
Bon,idée,géniale,idée,géniale
Bon,idée,brillante,idée,brillante
Bon,idée,lumineuse,idée,lumineuse
Bon,idée,de génie,idée,de génie
Func1,idée,passe,idée,passe 
IncepFunc1,idée,se précipitent,idée,se précipitent
IncepOper1,idée,se faire,idée,se faire
CausFunc1,idée,donner,idée,donner 
Bon,idée,bonne,idée,bonne
Oper1,idée,avoir,idée,avoir 
IncepFunc1,idée,vient,idée,vient
IncepFunc1,idée,germe,idée,germe
Func1,idée,frappe,idée,frappe 
Real1,identité,décliner,identité,décliner 
IncepOper1,idéologie,embrasser,idéologie,embrasser
Magn,ignorance,crasse,ignorance,crasse
Magn,ignorance,complète,ignorance,complète
Magn,ignorance,parfaite,ignorance,parfaite
Magn,ignorance,entière,ignorance,entière
Magn,ignorance,totale,ignorance,totale
AntiVer,ignorer,injustement,ignorer,injustement
Magn,il faut,absolument,il faut,absolument
Magn,il faut,bien,il faut,bien
Magn,il faut,impérativement,il faut,impérativement
Magn,il y a,belle lurette,il y a,belle lurette
Magn,il y a,longtemps,il y a,longtemps
Locin,île,dans,île,dans
Locin,île,sur,île,sur 
FinOper1,illusion,perdre,illusion,perdre 
IncepOper1,illusions,se faire,illusions,se faire 
IncepOper1,illusions,_se monter le bourrichon_,illusions,_se monter le bourrichon_
IncepOper1,illusions,_se monter la tête_,illusions,_se monter la tête_
Oper1,illusions,se bercer,illusions,se bercer 
Oper1,illustration,servir,illustration,servir 
CausFunc0,image,fournir,image,fournir
CausFunc1,image,donner,image,donner 
Magn,imagination,"débordante
",imagination,"débordante
"
Magn,imagination,vive,imagination,vive
Magn,imiter,parfaitement,imiter,parfaitement
Oper1,immunité,jouir,immunité,jouir 
Magn,impact,profond,impact,profond
Oper1,impact,avoir,impact,avoir 
Oper1,impact,exercer,impact,exercer 
Oper1,impair,commettre,impair,commettre 
Oper1,impair,faire,impair,faire 
Real1,impasse,être,impasse,être 
LiquFunc0,impasse,briser,impasse,briser
Magn,impasse,absolue,impasse,absolue
Real1,impasse,se trouver,impasse,se trouver 
AntiReal1,impasse,passer à travers,impasse,passer à travers
IncepReal1,impasse,arriver,impasse,arriver 
Magn,implanté,solidement,implanté,solidement
IncepOper1,importance,acquérir,importance,acquérir
CausFunc1,importance,attacher,importance,attacher 
Magn,importance,cruciale,importance,cruciale
IncepOper1,importance,prendre,importance,prendre
Magn,importance,grande,importance,grande
Magn,importance,haute,importance,haute
Magn,importance,essentielle,importance,essentielle
Magn,importance,capitale,importance,capitale
IncepOper1,importance,revêtir,importance,revêtir
Magn,important,de toute première importance,important,de toute première importance
AntiMagn,important,peu,important,peu
Magn,importuner,_[CLDAT-Y] chier dans les bottes_,importuner,_[CLDAT-Y] chier dans les bottes_
Magn,impossible,rigoureusement,impossible,rigoureusement
Magn,impossible,strictement,impossible,strictement
Magn,impôt,écrasant,impôt,écrasant
Magn,impôt,lourd,impôt,lourd
Oper1,impôts,lever,impôts,lever 
Real2,impôts,payer,impôts,payer 
Magn,impression,profonde,impression,profonde
Oper1,impression,avoir,impression,avoir 
Labor12,impression,avoir,impression,avoir 
Func2,impression,est,impression,est 
AntiMagn,impression,vague,impression,vague
Magn,impression,vive,impression,vive
Magn,impressionné,profondément,impressionné,profondément
Magn,improbable,hautement,improbable,hautement
Oper1,impulsion,imprimer,impulsion,imprimer 
Oper1,inaperçu,passer,inaperçu,passer 
IncepFunc1,incendie,se déclare,incendie,se déclare
IncepFunc1,incendie,se déclenche,incendie,se déclenche
Func0,incendie,brûle,incendie,brûle
Magn,incendie,dévastateur,incendie,dévastateur
Magn,incendie,meurtrier,incendie,meurtrier
CausFunc0,incendie,allumer,incendie,allumer
CausFunc0,incendie,déclencher,incendie,déclencher
CausOper1,incertitude,plonger,incertitude,plonger 
Magn,incertitude,grande,incertitude,grande
Oper1,incertitude,flotter,incertitude,flotter 
Oper1,incidence,avoir,incidence,avoir 
Magn,inconvénient,grave,inconvénient,grave
ContOper1,indécision,rester,indécision,rester
IncepOper1,indépendance,accéder,indépendance,accéder
Magn,indépendant,farouchement,indépendant,farouchement
Magn,indépendant,totalement,indépendant,totalement
Oper1,indication,donner,indication,donner 
Magn,indications,plus amples,indications,plus amples
AntiBon,individu,pâle,individu,pâle
AntiBon,individu,zozo,individu,zozo
AntiBon,individu,coco,individu,coco
AntiBon,individu,sombre,individu,sombre
AntiBon,individu,zèbre,individu,zèbre
Magn,individualiste,forcéné,individualiste,forcéné
Magn,indulgence,extrême,indulgence,extrême
Oper1,infarctus,faire,infarctus,faire 
Oper1,infidélité,faire,infidélité,faire 
Oper1,infidélité,commettre,infidélité,commettre 
Magn,inflation,galopante,inflation,galopante
AntiBon,influence,défavorable,influence,défavorable
AntiBon,influence,mauvaise,influence,mauvaise
Magn,influence,considérable,influence,considérable
Magn,influence,marquante,influence,marquante
Magn,influence,profonde,influence,profonde
Magn,influence,énorme,influence,énorme
Oper1,influence,exercer,influence,exercer 
Oper1,influence,avoir,influence,avoir 
Func0,influence,se fait sentir,influence,se fait sentir 
FinOper1,influence,perdre,influence,perdre
AntiBon,influence,néfaste,influence,néfaste
Magn,influence,puissante,influence,puissante
Magn,influence,vive,influence,vive
Magn,influencé,fortement,influencé,fortement
Oper1,information,véhiculer,information,véhiculer 
Oper2,information,avoir,information,avoir 
Ver,information,tangible,information,tangible
CausOper1,informé,tenir,informé,tenir 
Magn,informé,parfaitement,informé,parfaitement
Oper1,infraction,commettre,infraction,commettre 
Magn,infraction,grave,infraction,grave
Func1,initiative,vient,initiative,vient 
Func1,initiative,revient,initiative,revient 
Oper1,initiative,prendre,initiative,prendre 
Oper1,injure,assener,injure,assener 
Oper1,injure,faire,injure,faire 
AntiReal2,injure,laver,injure,laver 
Magn,injurier,comme une marchande de poisson,injurier,comme une marchande de poisson
Oper1,injustice,commettre,injustice,commettre 
Oper1,innocence,clamer,innocence,clamer 
Magn,innocence,totale,innocence,totale
CausFunc0,inondation,provoquer,inondation,provoquer 
Pred,inquiet,"inquiéter, se",inquiet,"inquiéter, se"
Magn,inquiéter,sérieusement,inquiéter,sérieusement
Magn,"inquiéter, se",_se faire de la bile_,"inquiéter, se",_se faire de la bile_
Magn,"inquiéter, se",sérieusement,"inquiéter, se",sérieusement
Magn,"inquiéter, se",terriblement,"inquiéter, se",terriblement
Magn,"inquiéter, se",_se faire du mauvais sang_,"inquiéter, se",_se faire du mauvais sang_
Magn,"inquiéter, se",_se faire le sang d’encre_,"inquiéter, se",_se faire le sang d’encre_
Magn,"inquiéter, se",_se ronger les sangs_,"inquiéter, se",_se ronger les sangs_
Magn,inquiétude,vive,inquiétude,vive
IncepOper1,inquiétude,être gagné,inquiétude,être gagné
Magn,inquiétude,forte,inquiétude,forte
Magn,inquiétude,grande,inquiétude,grande
Magn,inquiétude,croissante,inquiétude,croissante
Magn,inquiétude,extrême,inquiétude,extrême
Oper1,inscription,faire,inscription,faire 
Pred,insignifiant,être la peau de zébi,insignifiant,être la peau de zébi
Pred,insignifiant,_être de la roupie de sansonnet_,insignifiant,_être de la roupie de sansonnet_
Magn,insinuation,odieuse,insinuation,odieuse
Magn,insolence,rare,insolence,rare
Oper1,inspection,mener,inspection,mener 
Real1,instinct,suivre,instinct,suivre 
Magn,instinct,infaillible,instinct,infaillible
Magn,instinct,aigu,instinct,aigu
LiquFunc0,institution,fermer,institution,fermer
Locin,institution,dans,institution,dans 
Oper1,instruction,fournir,instruction,fournir 
Real2,instruction,conformer,instruction,conformer 
Real2,instruction,suivre,instruction,suivre 
Oper1,instruction,donner,instruction,donner 
IncepOper1,instruction,ouvrir,instruction,ouvrir 
Oper1,instruction,mener,instruction,mener 
Oper2,instruction,recevoir,instruction,recevoir 
Oper2,instrument,servir,instrument,servir 
Labor12,instrument,utiliser,instrument,utiliser 
Labor12,instrumentaliser,instrumentaliser,instrumentaliser,instrumentaliser 
Oper1,insulte,échanger,insulte,échanger 
Oper2,insulte,subir,insulte,subir 
Oper1,insulte,lancer,insulte,lancer 
Oper2,insulte,essuyer,insulte,essuyer 
LiquFunc0,insurrection,écraser,insurrection,écraser
IncepOper1,insurrection,déclencher,insurrection,déclencher 
Magn,intensité,forte,intensité,forte
AntiMagn,intensité,faible,intensité,faible
Bon,intention,meilleure,intention,meilleure
AntiBon,intention,diabolique,intention,diabolique
Magn,intention,ferme,intention,ferme
Bon,intention,bonne,intention,bonne
Oper1,intention,avoir,intention,avoir 
AntiBon,intention,mauvaise,intention,mauvaise
Magn,intention,arrêtée,intention,arrêtée
Func2,interdiction,pèse,interdiction,pèse 
LiquFunc0,interdiction,lever,interdiction,lever 
LiquFunc0,interdit,faire sauter,interdit,faire sauter 
Real3,interdit,briser,interdit,briser
Real3,interdit,braver,interdit,braver
Real3,interdit,transgresser,interdit,transgresser
LiquFunc0,interdit,lever,interdit,lever 
Magn,intéresser,grandement,intéresser,grandement
Magn,intéresser,vivement,intéresser,vivement
Magn,intérêt,avide,intérêt,avide
Oper2,intérêt,présenter,intérêt,présenter 
Oper2,intérêt,revêtir,intérêt,revêtir 
Magn,intérêt,grand,intérêt,grand
Oper1,intérêt,avoir,intérêt,avoir 
Magn,intérêt,vif,intérêt,vif
FinOper1,intérêt,perdre,intérêt,perdre
IncepOper1,intérêt,prendre,intérêt,prendre 
Oper1,intérêt,porter,intérêt,porter 
Caus1Oper1,intérêt,accorder,intérêt,accorder 
IncepOper1,intérêt,se prendre,intérêt,se prendre 
Oper2,intérêt,réside,intérêt,réside
Locin,internet,sur,internet,sur 
CausFunc0,interrogation,susciter,interrogation,susciter 
Magn,interrogatoire,musclé,interrogatoire,musclé
Oper1,interrogatoire,mener,interrogatoire,mener 
Labor12,interrogatoire,soumettre,interrogatoire,soumettre 
Magn,interrogatoire,serré,interrogatoire,serré
Oper2,interrogatoire,subir,interrogatoire,subir 
Magn,interroger,cuisiner,interroger,cuisiner
AntiReal1,interrupteur,eteindre,interrupteur,eteindre
Real1,interrupteur,allumer,interrupteur,allumer 
Real1,interrupteur,appuyer,interrupteur,appuyer 
Magn,intervention,ferme,intervention,ferme
Oper1,interview,accorder,interview,accorder 
Oper1,interview,donner,interview,donner 
Magn,intimité,la plus stricte,intimité,la plus stricte
IncepFunc0,intrigue,se noue,intrigue,se noue
Oper1,intrigue,ourdir,intrigue,ourdir 
AntiReal2,invasion,repousser,invasion,repousser 
AntiReal2,invasion,enrayer,invasion,enrayer 
Oper1,invective,lancer,invective,lancer 
Oper1,inventaire,dresser,inventaire,dresser 
Magn,inventer,de toutes pièces,inventer,de toutes pièces
Real1,invention,breveter,invention,breveter 
Oper1,investigation,mener,investigation,mener 
Oper1,investissement,faire,investissement,faire 
Oper1,invitation,faire,invitation,faire 
Oper1,invitation,lancer,invitation,lancer 
Oper2,invitation,recevoir,invitation,recevoir 
Magn,invitation,pressante,invitation,pressante
Real2,invité,recevoir,invité,recevoir 
LiquFunc0,isolement,briser,isolement,briser 
AntiBon,Italien,Rital,Italien,Rital
AntiBon,Italien,Macaroni,Italien,Macaroni
Magn,ivre,-mort,ivre,-mort
AntiMagn,ivre,éméché,ivre,éméché
AntiMagn,ivre,pompette,ivre,pompette
AntiMagn,ivre,gris,ivre,gris
Magn,ivresse,profonde,ivresse,profonde
Magn,ivrogne,invétéré,ivrogne,invétéré
Magn,jacasser,comme une pie,jacasser,comme une pie
Oper1,jalon,poser,jalon,poser 
Magn,jalousie,féroce,jalousie,féroce
Magn,jaloux,comme un tigre/une tigresse,jaloux,comme un tigre/une tigresse
Magn,jamais,de la vie,jamais,de la vie
Magn,jaune,comme un citron,jaune,comme un citron
AntiMagn,jaune,isabelle,jaune,isabelle
Bon,jeu,solide,jeu,solide
Bon,jeunesse,belle,jeunesse,belle
CausFunc1,joie,apporter,joie,apporter 
Magn,joie,aigüe,joie,aigüe
Magn,joie,inextinguible,joie,inextinguible
Oper1,joie,ressentir,joie,ressentir 
Magn,joie,grande,joie,grande
Magn,joie,intense,joie,intense
CausOper1,joie,mettre,joie,mettre 
Magn,joie,au septième ciel,joie,au septième ciel
IncepFunc1,joie,envahit,joie,envahit 
IncepFunc1,joie,inonde,joie,inonde 
Magn,joie,vive,joie,vive
Magn,joie,réjouissance,joie,réjouissance
Magn,joie,transport,joie,transport
Magn,joli,à croquer,joli,à croquer
AntiBon,jouer,comme une savate,jouer,comme une savate
Magn,jouer,gros,jouer,gros
AntiMagn,jouer,petit,jouer,petit
AntiReal1,jouer,perdre,jouer,perdre
Real1,jouer,gagner,jouer,gagner
Magn,joueur,satané,joueur,satané
Oper1,joug,être,joug,être 
IncepOper1,joug,tomber,joug,tomber 
IncepFunc0,jour,point,jour,point
IncepFunc0,jour,paraît,jour,paraît
IncepFunc0,jour,vient,jour,vient
IncepFunc0,jour,se lève,jour,se lève
AntiBon,journal,sale canard,journal,sale canard
CausFunc0,journal,tenir,journal,tenir 
AntiBon,journal,torchon,journal,torchon
AntiBon,journaliste,folliculaire,journaliste,folliculaire
AntiBon,journaliste,plumitif,journaliste,plumitif
Oper1,jugement,rendre,jugement,rendre 
Oper1,jugement,exprimer,jugement,exprimer 
Oper1,jugement,formuler,jugement,formuler 
Oper1,jugement,émettre,jugement,émettre 
Oper1,jugement,porter,jugement,porter 
LiquFunc0,jugement,casser,jugement,casser 
Magn,jurer,copieusement,jurer,copieusement
Magn,jurer,catégoriquement,jurer,catégoriquement
Magn,jurer,gravement,jurer,gravement
Magn,jurer,comme un charretier,jurer,comme un charretier
Magn,jurer,solennellement,jurer,solennellement
Magn,juron,abominable,juron,abominable
Oper1,juron,pousser,juron,pousser 
Oper1,jury,siéger,jury,siéger 
Real1,justice,rendre,justice,rendre 
Oper1,justification,faire,justification,faire 
Oper1,justification,apporter,justification,apporter 
Magn,justifier,amplement,justifier,amplement
Labor12,K.O.,mettre,K.O.,mettre 
Labreal12,KO,mettre,KO,mettre 
Magn,l’emporter,haut la main,l’emporter,haut la main
Magn,labeur,pénible,labeur,pénible
Magn,labeur,difficile,labeur,difficile
Magn,labeur,dur,labeur,dur
Magn,labeur,rude,labeur,rude
AntiReal1,labyrinthe,passer,labyrinthe,passer 
Magn,lâcheté,immense,lâcheté,immense
Magn,lâcheté,rare,lâcheté,rare
LiquFunc0,lacune,combler,lacune,combler 
LiquFunc0,lacune,remplir,lacune,remplir 
Magn,lacune,flagrante,lacune,flagrante
Oper1,lacune,comporter,lacune,comporter 
LiquFunc0,lacune,pallier,lacune,pallier 
Magn,lacune,grave,lacune,grave
Magn,laid,à faire fuir,laid,à faire fuir
Magn,laid,comme un pou,laid,comme un pou
Magn,laid,abominablement,laid,abominablement
Magn,laid,fort,laid,fort
IncepOper1,lambeaux,partir,lambeaux,partir 
IncepOper1,lambeaux,tomber,lambeaux,tomber 
Oper1,lancement,procéder,lancement,procéder 
Real1,langue,parler,langue,parler 
Real1,langue,se passer,langue,se passer 
Real1,larmes,avoir [...] aux yeux,larmes,avoir [...] aux yeux
Real1,larmes,verser,larmes,verser 
Oper1,lavage,procéder,lavage,procéder 
Magn,laver,à grande eau,laver,à grande eau
Magn,laver,_des pieds à la tête_,laver,_des pieds à la tête_
Ver,laver,soigneusement,laver,soigneusement
Oper1,leçon,dispenser,leçon,dispenser 
Magn,leçon,grande,leçon,grande
Magn,leçon,magistrale,leçon,magistrale
Oper1,lecture,donner,lecture,donner 
LiquFunc0,légende,déboulonner,légende,déboulonner
Bon,légende,dorée,légende,dorée
Magn,léger,comme une plume,léger,comme une plume
Magn,lent,comme une tortue,lent,comme une tortue
Magn,lentement,comme un escargot,lentement,comme un escargot
Magn,lentement,à pas de tortue,lentement,à pas de tortue
Magn,lentement,comme une tortue,lentement,comme une tortue
Magn,lenteur,désespérante,lenteur,désespérante
CausFunc0,lésion,entraîner,lésion,entraîner 
CausFunc0,lésion,provoquer,lésion,provoquer 
Magn,léthargie,profonde,léthargie,profonde
IncepFunc1,léthargie,saisir,léthargie,saisir 
IncepOper1,léthargie,plonger,léthargie,plonger 
AntiMagn,lèvres,minces,lèvres,minces
Oper1,liaison,être,liaison,être 
IncepFunc0,liaison,se forme,liaison,se forme 
Caus1Oper1,liaison,entrer,liaison,entrer 
CausFunc0,liaison,assurer,liaison,assurer 
Magn,liberté,grande,liberté,grande
Oper1,liberté,avoir,liberté,avoir 
IncepOper1,liberté,recouvrer,liberté,recouvrer 
IncepOper1,liberté,retrouver,liberté,retrouver 
IncepOper1,liberté,prendre,liberté,prendre 
Magn,libre,comme l’air,libre,comme l’air
Magn,lié,intimement,lié,intimement
Magn,lié,étroitement,lié,étroitement
Magn,lien,étroit,lien,étroit
Oper1,lien,entretenir,lien,entretenir 
CausFunc0,lien,forger,lien,forger 
CausFunc0,lien,tisser,lien,tisser 
Magn,lien,solide,lien,solide
Magn,lien,fort,lien,fort
Oper1,liens,avoir,liens,avoir 
Magn,liens,indissolubles,liens,indissolubles
Magn,liens,indéfectibles,liens,indéfectibles
Locin,lieu,sur,lieu,sur 
AntiReal1,ligne,briser,ligne,briser 
Magn,ligne,nette,ligne,nette
CausFunc0,ligne,tracer,ligne,tracer 
CausFunc0,ligne,tracer,ligne,tracer 
Magn,ligoter,comme un fagot,ligoter,comme un fagot
AntiReal1,limite,dépasser,limite,dépasser 
Magn,limiter,au maximum,limiter,au maximum
Real1,linge,laver,linge,laver 
Son,lion,rugit,lion,rugit
Magn,lire,attentivement,lire,attentivement
Magn,lire,de façon minutieuse,lire,de façon minutieuse
AntiMagn,lire,parcourir,lire,parcourir
Oper2,liste,être,liste,être 
Magn,liste,complète,liste,complète
Magn,liste,exhaustive,liste,exhaustive
Oper2,liste,figurer,liste,figurer 
Func2,liste,comprend,liste,comprend 
Labor12,liste,inscrire,liste,inscrire 
Oper1,liste,dresser,liste,dresser 
Oper1,lit,être,lit,être 
Caus1Oper1,lit,aller,lit,aller 
Real1,lit,se tourner et se retourner,lit,se tourner et se retourner 
Locin,lit de mort,sur,lit de mort,sur 
Real3,livre,lire,livre,lire
Magn,"livrer, se",_corps et âme_,"livrer, se",_corps et âme_
Labor12,location,donner,location,donner 
AntiBon,logement,bouge,logement,bouge
AntiBon,logement,délabré,logement,délabré
AntiBon,logement,taudis,logement,taudis
Real2,logique,souscrire,logique,souscrire 
Real3,loi,respecter,loi,respecter
Fact2,loi,préside,loi,préside 
Real1,loi,obéir,loi,obéir 
Magn,loin,bien,loin,bien 
Son,loquet,cliqueter,loquet,cliqueter
Oper1,louange,ne pas tarir,louange,ne pas tarir 
Oper1,louange,se répandre,louange,se répandre 
Oper1,louange,chanter,louange,chanter 
Magn,louer,exalter,louer,exalter
Magn,louer,_porter aux nues_,louer,_porter aux nues_
Son,loup,hurler,loup,hurler
Func1,lueur,s’épanche,lueur,s’épanche 
Magn,lumière,aveuglante,lumière,aveuglante
Magn,lumière,éblouissante,lumière,éblouissante
AntiMagn,lumière,tamisée,lumière,tamisée
AntiMagn,lumière,terne,lumière,terne
AntiMagn,lumière,faible,lumière,faible
Func0,lumière,filtre,lumière,filtre 
Magn,lumière,grande,lumière,grande
Func0,lumière,s’échappe,lumière,s’échappe 
Oper1,lutte,mener,lutte,mener 
Oper1,lutte,être,lutte,être 
ContOper1,lutte,poursuivre,lutte,poursuivre 
Oper1,lutte,livrer,lutte,livrer 
FinOper1,lutte,_mettre les pouces_,lutte,_mettre les pouces_
FinOper1,lutte,abandonner,lutte,abandonner 
Magn,lutte,ardue,lutte,ardue
AntiMagn,lutte,feutrée,lutte,feutrée
Magn,lutte,acharnée,lutte,acharnée
Magn,lutte,inlassable,lutte,inlassable
Magn,lutter,farouchement,lutter,farouchement
Ver,lutter,à armes égales,lutter,à armes égales
Magn,lutter,à mort,lutter,à mort
Magn,lutter,sans relâche,lutter,sans relâche
CausFunc0,luxe,déployer,luxe,déployer 
Real1,macaron,arborer,macaron,arborer 
Son,machine à écrire,crépiter,machine à écrire,crépiter
Labreal12,machine à écrire,taper,machine à écrire,taper 
Real3,magasin,faire,magasin,faire
Real1,magasin,tenir,magasin,tenir 
Oper1,magnitude,atteindre,magnitude,atteindre 
Magn,maigre,comme un cent de clous,maigre,comme un cent de clous
Magn,maigre,comme un clou,maigre,comme un clou
Magn,maigre,comme un échalas,maigre,comme un échalas
Magn,maigre,à faire pitié,maigre,à faire pitié
Oper1,main de fer,appliquer,main de fer,appliquer 
Oper2,main-forte,trouver,main-forte,trouver 
Oper1,main-forte,donner,main-forte,donner 
Oper1,main-forte,prêter,main-forte,prêter 
AntiBon,maison,baraque,maison,baraque
Magn,maître,absolu,maître,absolu
Magn,maître,incontesté,maître,incontesté
Oper1,maîtrise,posséder,maîtrise,posséder 
Oper1,maîtrise,avoir,maîtrise,avoir 
IncepOper1,maîtrise,acquérir,maîtrise,acquérir 
Oper1,majorité,constituer,majorité,constituer 
Magn,majorité,immense,majorité,immense
Magn,majorité,large,majorité,large
Magn,majorité,écrasante,majorité,écrasante
AntiMagn,majorité,courte,majorité,courte
AntiMagn,majorité,faible,majorité,faible
Magn,majorité,forte,majorité,forte
Magn,majorité,grande,majorité,grande
Magn,mal,de chien,mal,de chien
Magn,mal,fou,mal,fou
CausFunc1,mal,donner,mal,donner 
Magn,mal,fort,mal,fort
Magn,mal,insupportable,mal,insupportable
Oper1,mal,avoir,mal,avoir 
Magn,mal,lancinant,mal,lancinant
AntiMagn,malade,patraque,malade,patraque
Magn,malade,_comme un chien_,malade,_comme un chien_
Magn,malade,comme une bête,malade,comme une bête 
IncepOper1,malade,tomber,malade,tomber 
FinOper1,malade,se remettre,malade,se remettre
Magn,malade,gravement,malade,gravement
Func1,maladie,toucher,maladie,toucher
Oper1,maladie,être atteint,maladie,être atteint 
IncepOper1,maladie,attraper,maladie,attraper 
Oper1,maladie,couver,maladie,couver 
IncepOper1,maladie,contracter,maladie,contracter 
AntiReal1,maladie,se guérir,maladie,se guérir 
LiquFunc0,maladie,guérir,maladie,guérir 
Oper1,maladie,faire,maladie,faire 
Magn,maladie,épineuse,maladie,épineuse
Magn,maladie,mortelle,maladie,mortelle
IncepOper1,maladie,ramasser,maladie,ramasser 
Magn,maladie,incurable,maladie,incurable
Magn,maladie,inextricable,maladie,inextricable
FinOper1,maladie,sortir,maladie,sortir 
AntiReal1,maladie,se rétablir,maladie,se rétablir
FinOper1,maladie,se relever,maladie,se relever 
FinOper1,maladie,se remettre,maladie,se remettre 
LiquFunc0,maladie,remettre,maladie,remettre 
AntiReal1,maladie,se remettre,maladie,se remettre 
Magn,maladie,grave,maladie,grave
Magn,maladie,sérieuse,maladie,sérieuse
Oper1,maladie,souffrir,maladie,souffrir 
Magn,maladresse,impair,maladresse,impair
Oper1,malchance,avoir,malchance,avoir 
LiquFunc0,malentendu,dissiper,malentendu,dissiper 
CausFunc0,malentendu,_donner lieu_,malentendu,_donner lieu_ 
Magn,malheureux,comme les pierres,malheureux,comme les pierres
Magn,malin,comme un singe,malin,comme un singe
IncepOper1,manchettes,faire,manchettes,faire 
AntiMagn,manger,_du bout des lèvres_,manger,_du bout des lèvres_
Magn,manger,goulûment,manger,goulûment
Magn,manger,_à belles dents_,manger,_à belles dents_
Magn,manger,voracement,manger,voracement
Magn,manifestation,éclatante,manifestation,éclatante
IncepOper1,manoeuvre,amorcer,manoeuvre,amorcer 
Oper1,manœuvre,exécuter,manœuvre,exécuter 
Oper1,manœuvres,tenir,manœuvres,tenir 
IncepOper1,manœuvres,lancer,manœuvres,lancer 
Magn,manque,criant,manque,criant
Magn,manque,flagrant,manque,flagrant
Magn,manquer,lamentablement,manquer,lamentablement
Magn,manquer,cruellement,manquer,cruellement
Real3,marché,aller,marché,aller
Locin,marché,sur,marché,sur 
Real1,marche,gravir,marche,gravir 
Real1,marche,monter,marche,monter 
Real3,marché,faire,marché,faire 
Func0,marché,se tient,marché,se tient
Oper1,marche arrière,faire,marche arrière,faire 
IncepOper1,marche arrière,partir,marche arrière,partir 
AntiBon,marcher,clopiner,marcher,clopiner
AntiBon,marcher,clopin-clopant,marcher,clopin-clopant
AntiBon,marcher,boiter,marcher,boiter
AntiBon,marcher,claudiquer,marcher,claudiquer
Bon,marcher,comme sur des roulettes,marcher,comme sur des roulettes
AntiBon,marcher,cafouiller,marcher,cafouiller
Locin,marge,dans,marge,dans 
AntiMagn,marge,restreinte,marge,restreinte
LiquFunc0,mariage,annuler,mariage,annuler 
Real1,mariage,consommer,mariage,consommer 
LiquFunc0,mariage,dissoudre,mariage,dissoudre 
Bon,mariage,heureux,mariage,heureux
IncepOper1,mariage,contracter,mariage,contracter 
AntiBon,mariage,malheureux,mariage,malheureux
AntiVer,mariage,blanc,mariage,blanc
Magn,marquer,au fer rouge,marquer,au fer rouge
Magn,marquer,profondement,marquer,profondement
Magn,marquer,fortement,marquer,fortement
Pred,marrant,être à mourir de rire,marrant,être à mourir de rire
Labreal12,marteau,marteler,marteau,marteler 
Oper1,martyre,souffrir,martyre,souffrir 
Oper1,massacre,perpétrer,massacre,perpétrer 
Oper1,massacre,se livrer,massacre,se livrer 
Locin,match,en,match,en 
IncepOper1,maturation,venir,maturation,venir 
IncepOper1,maturité,_prendre de la bouteille_,maturité,_prendre de la bouteille_
CausOper1,maturité,amener,maturité,amener 
IncepOper1,maturité,arriver,maturité,arriver 
Real1,mauvaise herbe,désherber,mauvaise herbe,désherber
Real1,mauvaise herbe,sarcler,mauvaise herbe,sarcler
Oper1,mauvaise posture,être,mauvaise posture,être 
CausOper1,mauvaise posture,placer,mauvaise posture,placer 
CausOper1,mauvaise posture,mettre,mauvaise posture,mettre 
CausFunc0,mayonnaise,faire monter,mayonnaise,faire monter 
Oper1,mea culpa,se livrer,mea culpa,se livrer 
Magn,méchanceté,diabolique,méchanceté,diabolique
Magn,méchanceté,satanique,méchanceté,satanique
AntiVer,méchanceté,gratuite,méchanceté,gratuite
Magn,méchant,comme un âne roux,méchant,comme un âne roux
Magn,méchant,comme une teigne,méchant,comme une teigne
Magn,méchant,comme une gale,méchant,comme une gale
Magn,méchant,comme un âne rouge,méchant,comme un âne rouge
Pred,mécontent,l’avoir mauvaise,mécontent,l’avoir mauvaise 
Magn,mécontentement,large,mécontentement,large
LiquFunc0,mécontentement,apaiser,mécontentement,apaiser 
Real1,médaille,remettre,médaille,remettre 
CausFunc0,médaille,frapper,médaille,frapper 
Real3,médaille,gagner,médaille,gagner 
Real2,médecin,consulter,médecin,consulter 
Real2,médecin,voir,médecin,voir 
Real3,médicament,absorber,médicament,absorber 
Ver,médicament,efficace,médicament,efficace
Fact2,médicament,soulage,médicament,soulage 
Magn,médicament,puissant,médicament,puissant
Real3,médicament,prendre,médicament,prendre 
Oper1,méfait,perpétrer,méfait,perpétrer 
Oper1,méfiance,observer,méfiance,observer 
Magn,meilleur,au monde,meilleur,au monde
AntiBon,mélange,salmigondis,mélange,salmigondis
